tau,agent_id,episode_idx,outcome,steps_used,target_switches,n_memories,e_max,was_encoded
0.5,79,1,TIMEOUT,12,1,3,0.8431,1
0.5,79,2,TIMEOUT,12,2,4,0.5762,1
0.5,79,3,TIMEOUT,12,2,4,0.4717,0
0.5,79,4,TIMEOUT,12,1,4,0.4717,0
0.5,79,5,TIMEOUT,12,1,4,0.4717,0
0.5,79,6,TIMEOUT,12,1,4,0.1867,0
0.5,79,7,RESOURCE_TAKEN,11,1,4,0.135,0
0.5,79,8,TIMEOUT,12,0,4,0.1867,0
0.5,79,9,RESOURCE_TAKEN,6,0,4,0.0017,0
0.5,80,0,TIMEOUT,12,1,2,1.0,1
0.5,80,1,TIMEOUT,12,0,3,0.8043,1
0.5,80,2,TIMEOUT,12,1,4,0.5745,1
0.5,80,3,TIMEOUT,12,3,4,0.4717,0
0.5,80,4,TIMEOUT,12,0,4,0.4717,0
0.5,80,5,TIMEOUT,12,1,4,0.4717,0
0.5,80,6,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,80,7,TIMEOUT,12,0,4,0.1867,0
0.5,80,8,TIMEOUT,12,1,4,0.1867,0
0.5,80,9,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,81,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,81,1,TIMEOUT,12,1,3,1.0,1
0.5,81,2,RESOURCE_TAKEN,12,0,4,0.6858,1
0.5,81,3,PARTNER_RESCUED,6,0,5,1.0,1
0.5,81,4,TIMEOUT,12,1,6,1.0,1
0.5,81,5,TIMEOUT,12,1,7,1.0,1
0.5,81,6,TIMEOUT,12,1,8,0.7473,1
0.5,81,7,TIMEOUT,12,0,9,0.5213,1
0.5,81,8,TIMEOUT,12,2,9,0.4717,0
0.5,81,9,TIMEOUT,12,0,9,0.4717,0
0.5,82,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,82,1,TIMEOUT,12,1,3,1.0,1
0.5,82,2,TIMEOUT,12,1,4,0.6606,1
0.5,82,3,TIMEOUT,12,0,4,0.4905,0
0.5,82,4,TIMEOUT,12,2,4,0.4717,0
0.5,82,5,TIMEOUT,12,2,4,0.4717,0
0.5,82,6,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,82,7,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,82,8,TIMEOUT,12,0,4,0.1867,0
0.5,82,9,TIMEOUT,12,1,4,0.1867,0
0.5,83,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,83,1,PARTNER_RESCUED,6,0,3,0.62,1
0.5,83,2,TIMEOUT,12,2,4,1.0,1
0.5,83,3,TIMEOUT,12,2,5,0.5745,1
0.5,83,4,TIMEOUT,12,0,5,0.4717,0
0.5,83,5,TIMEOUT,12,0,5,0.4717,0
0.5,83,6,TIMEOUT,12,1,5,0.4717,0
0.5,83,7,TIMEOUT,12,0,5,0.1867,0
0.5,83,8,RESOURCE_TAKEN,12,0,5,0.1867,0
0.5,83,9,RESOURCE_TAKEN,8,0,5,0.03,0
0.5,84,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,84,1,TIMEOUT,12,0,3,1.0,1
0.5,84,2,TIMEOUT,12,2,4,0.694,1
0.5,84,3,RESOURCE_TAKEN,12,0,5,0.5171,1
0.5,84,4,TIMEOUT,12,0,6,1.0,1
0.5,84,5,TIMEOUT,12,0,7,1.0,1
0.5,84,6,PARTNER_DEAD,8,1,8,0.6284,1
0.5,84,7,PARTNER_RESCUED,7,0,9,1.0,1
0.5,84,8,PARTNER_RESCUED,7,0,10,0.7,1
0.5,84,9,TIMEOUT,12,1,11,1.0,1
0.5,85,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,85,1,TIMEOUT,12,0,3,1.0,1
0.5,85,2,TIMEOUT,12,1,4,0.6782,1
0.5,85,3,RESOURCE_TAKEN,12,0,5,0.5124,1
0.5,85,4,PARTNER_RESCUED,7,0,6,1.0,1
0.5,85,5,TIMEOUT,12,0,7,1.0,1
0.5,85,6,PARTNER_RESCUED,7,0,8,0.6644,1
0.5,85,7,TIMEOUT,12,1,9,1.0,1
0.5,85,8,TIMEOUT,12,1,10,0.5846,1
0.5,85,9,TIMEOUT,12,1,10,0.4717,0
0.5,86,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,86,1,PARTNER_RESCUED,6,0,3,0.62,1
0.5,86,2,TIMEOUT,12,2,4,1.0,1
0.5,86,3,TIMEOUT,12,0,5,0.5885,1
0.5,86,4,TIMEOUT,12,2,5,0.4717,0
0.5,86,5,TIMEOUT,12,0,5,0.4717,0
0.5,86,6,TIMEOUT,12,1,5,0.4717,0
0.5,86,7,TIMEOUT,12,0,5,0.1867,0
0.5,86,8,RESOURCE_TAKEN,12,0,5,0.1867,0
0.5,86,9,TIMEOUT,12,0,5,0.1867,0
0.5,87,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,87,1,TIMEOUT,12,1,3,1.0,1
0.5,87,2,PARTNER_RESCUED,7,0,3,0.3978,0
0.5,87,3,TIMEOUT,12,0,4,0.5543,1
0.5,87,4,TIMEOUT,12,1,4,0.4717,0
0.5,87,5,RESOURCE_TAKEN,11,0,4,0.39,0
0.5,87,6,TIMEOUT,12,1,4,0.4717,0
0.5,87,7,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,87,8,RESOURCE_TAKEN,6,0,4,0.0017,0
0.5,87,9,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,88,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,88,1,TIMEOUT,12,0,3,1.0,1
0.5,88,2,TIMEOUT,12,1,4,0.6783,1
0.5,88,3,TIMEOUT,12,2,4,0.4991,0
0.5,88,4,TIMEOUT,12,0,4,0.4717,0
0.5,88,5,TIMEOUT,12,0,4,0.4717,0
0.5,88,6,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,88,7,TIMEOUT,12,0,4,0.1867,0
0.5,88,8,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,88,9,TIMEOUT,12,0,4,0.1867,0
0.5,89,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,89,1,PARTNER_RESCUED,7,0,3,0.7,1
0.5,89,2,TIMEOUT,12,1,4,1.0,1
0.5,89,3,TIMEOUT,12,0,5,0.5805,1
0.5,89,4,TIMEOUT,12,1,5,0.4717,0
0.5,89,5,TIMEOUT,12,2,5,0.4717,0
0.5,89,6,TIMEOUT,12,0,5,0.4717,0
0.5,89,7,RESOURCE_TAKEN,9,0,5,0.0567,0
0.5,89,8,TIMEOUT,12,0,5,0.1867,0
0.5,89,9,TIMEOUT,12,0,5,0.1867,0
0.5,90,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,90,1,TIMEOUT,12,0,3,1.0,1
0.5,90,2,TIMEOUT,12,2,4,0.6577,1
0.5,90,3,TIMEOUT,12,1,4,0.4839,0
0.5,90,4,TIMEOUT,12,2,4,0.4717,0
0.5,90,5,TIMEOUT,12,1,4,0.4717,0
0.5,90,6,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,90,7,RESOURCE_TAKEN,10,1,4,0.0917,0
0.5,90,8,RESOURCE_TAKEN,6,0,4,0.0017,0
0.5,90,9,TIMEOUT,12,0,4,0.1867,0
0.5,91,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,91,1,TIMEOUT,12,1,3,1.0,1
0.5,91,2,TIMEOUT,12,1,4,0.6809,1
0.5,91,3,TIMEOUT,12,2,5,0.5062,1
0.5,91,4,RESOURCE_TAKEN,12,0,5,0.4717,0
0.5,91,5,TIMEOUT,12,1,5,0.4717,0
0.5,91,6,TIMEOUT,12,1,5,0.4717,0
0.5,91,7,RESOURCE_TAKEN,7,0,5,0.0117,0
0.5,91,8,TIMEOUT,12,0,5,0.1867,0
0.5,91,9,RESOURCE_TAKEN,10,0,5,0.0917,0
0.5,92,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,92,1,TIMEOUT,12,0,3,1.0,1
0.5,92,2,TIMEOUT,12,1,4,0.6774,1
0.5,92,3,TIMEOUT,12,1,5,0.5078,1
0.5,92,4,TIMEOUT,12,1,5,0.4717,0
0.5,92,5,TIMEOUT,12,2,5,0.4717,0
0.5,92,6,TIMEOUT,12,2,5,0.4717,0
0.5,92,7,RESOURCE_TAKEN,11,0,5,0.135,0
0.5,92,8,RESOURCE_TAKEN,11,0,5,0.135,0
0.5,92,9,TIMEOUT,12,0,5,0.1867,0
0.5,93,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,93,1,TIMEOUT,12,2,3,1.0,1
0.5,93,2,TIMEOUT,12,0,4,0.6394,1
0.5,93,3,TIMEOUT,12,2,4,0.4911,0
0.5,93,4,TIMEOUT,12,0,4,0.4717,0
0.5,93,5,TIMEOUT,12,0,4,0.4717,0
0.5,93,6,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,93,7,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,93,8,RESOURCE_TAKEN,6,0,4,0.0017,0
0.5,93,9,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,94,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,94,1,TIMEOUT,12,0,3,1.0,1
0.5,94,2,TIMEOUT,12,1,4,0.656,1
0.5,94,3,PARTNER_RESCUED,7,0,4,0.2915,0
0.5,94,4,TIMEOUT,12,2,4,0.4717,0
0.5,94,5,TIMEOUT,12,0,4,0.4717,0
0.5,94,6,RESOURCE_TAKEN,10,1,4,0.1667,0
0.5,94,7,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,94,8,RESOURCE_TAKEN,10,1,4,0.0917,0
0.5,94,9,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,95,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,95,1,PARTNER_RESCUED,7,0,3,0.8,1
0.5,95,2,TIMEOUT,12,1,4,1.0,1
0.5,95,3,TIMEOUT,12,2,5,0.5526,1
0.5,95,4,TIMEOUT,12,0,5,0.4717,0
0.5,95,5,TIMEOUT,12,0,5,0.4717,0
0.5,95,6,TIMEOUT,12,0,5,0.4717,0
0.5,95,7,TIMEOUT,12,0,5,0.1867,0
0.5,95,8,TIMEOUT,12,0,5,0.1867,0
0.5,95,9,TIMEOUT,12,2,5,0.1867,0
0.5,96,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,96,1,TIMEOUT,12,1,3,1.0,1
0.5,96,2,TIMEOUT,12,2,4,0.6799,1
0.5,96,3,TIMEOUT,12,2,5,0.5013,1
0.5,96,4,TIMEOUT,12,2,5,0.4717,0
0.5,96,5,TIMEOUT,12,1,5,0.4717,0
0.5,96,6,RESOURCE_TAKEN,10,1,5,0.3167,0
0.5,96,7,RESOURCE_TAKEN,12,1,5,0.1867,0
0.5,96,8,TIMEOUT,12,1,5,0.1867,0
0.5,96,9,RESOURCE_TAKEN,9,0,5,0.0567,0
0.5,97,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,97,1,TIMEOUT,12,1,3,1.0,1
0.5,97,2,TIMEOUT,12,1,4,0.6486,1
0.5,97,3,TIMEOUT,12,2,4,0.4942,0
0.5,97,4,TIMEOUT,12,0,4,0.4717,0
0.5,97,5,TIMEOUT,12,1,4,0.4717,0
0.5,97,6,TIMEOUT,12,1,4,0.1867,0
0.5,97,7,RESOURCE_TAKEN,9,1,4,0.0567,0
0.5,97,8,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,97,9,TIMEOUT,12,0,4,0.1867,0
0.5,98,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,98,1,TIMEOUT,12,1,3,1.0,1
0.5,98,2,TIMEOUT,12,2,4,0.6593,1
0.5,98,3,TIMEOUT,12,0,4,0.4816,0
0.5,98,4,TIMEOUT,12,0,4,0.4717,0
0.5,98,5,RESOURCE_TAKEN,12,0,4,0.4717,0
0.5,98,6,RESOURCE_TAKEN,12,0,4,0.1867,0
0.5,98,7,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,98,8,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,98,9,TIMEOUT,12,0,4,0.1867,0
0.5,99,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,99,1,TIMEOUT,12,0,3,1.0,1
0.5,99,2,TIMEOUT,12,2,4,0.683,1
0.5,99,3,TIMEOUT,12,1,4,0.4966,0
0.5,99,4,TIMEOUT,12,1,4,0.4717,0
0.5,99,5,RESOURCE_TAKEN,9,0,4,0.2734,0
0.5,99,6,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,99,7,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,99,8,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,99,9,RESOURCE_TAKEN,11,0,4,0.135,0
0.7,0,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,0,1,TIMEOUT,12,1,3,1.0,1
0.7,0,2,TIMEOUT,12,1,3,0.6917,0
0.7,0,3,TIMEOUT,12,2,3,0.497,0
0.7,0,4,TIMEOUT,12,2,3,0.4717,0
0.7,0,5,TIMEOUT,12,1,3,0.1867,0
0.7,0,6,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,0,7,TIMEOUT,12,1,3,0.1867,0
0.7,0,8,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,0,9,RESOURCE_TAKEN,7,0,3,0.0117,0
0.7,1,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,1,1,TIMEOUT,12,2,3,1.0,1
0.7,1,2,TIMEOUT,12,2,3,0.6973,0
0.7,1,3,TIMEOUT,12,2,3,0.5042,0
0.7,1,4,TIMEOUT,12,2,3,0.4717,0
0.7,1,5,TIMEOUT,12,1,3,0.1867,0
0.7,1,6,RESOURCE_TAKEN,12,0,3,0.1867,0
0.7,1,7,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,1,8,TIMEOUT,12,1,3,0.1867,0
0.7,1,9,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,2,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,2,1,TIMEOUT,12,0,3,1.0,1
0.7,2,2,TIMEOUT,12,1,3,0.6804,0
0.7,2,3,TIMEOUT,12,1,3,0.4868,0
0.7,2,4,TIMEOUT,12,0,3,0.4717,0
0.7,2,5,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,2,6,TIMEOUT,12,0,3,0.1867,0
0.7,2,7,TIMEOUT,12,0,3,0.1867,0
0.7,2,8,TIMEOUT,12,2,3,0.1867,0
0.7,2,9,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,3,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,3,1,TIMEOUT,12,1,3,1.0,1
0.7,3,2,TIMEOUT,12,1,3,0.6855,0
0.7,3,3,TIMEOUT,12,1,3,0.4921,0
0.7,3,4,TIMEOUT,12,2,3,0.4717,0
0.7,3,5,RESOURCE_TAKEN,6,0,3,0.0017,0
0.7,3,6,TIMEOUT,12,2,3,0.1867,0
0.7,3,7,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,3,8,TIMEOUT,12,0,3,0.1867,0
0.7,3,9,TIMEOUT,12,0,3,0.1867,0
0.7,4,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,4,1,TIMEOUT,12,0,3,1.0,1
0.7,4,2,TIMEOUT,12,1,3,0.6671,0
0.7,4,3,TIMEOUT,12,2,3,0.4963,0
0.7,4,4,TIMEOUT,12,1,3,0.4717,0
0.7,4,5,TIMEOUT,12,1,3,0.1867,0
0.7,4,6,RESOURCE_TAKEN,7,0,3,0.0117,0
0.7,4,7,TIMEOUT,12,0,3,0.1867,0
0.7,4,8,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,4,9,RESOURCE_TAKEN,6,0,3,0.0017,0
0.7,5,0,TIMEOUT,12,1,2,1.0,1
0.7,5,1,TIMEOUT,12,0,3,0.87,1
0.7,5,2,TIMEOUT,12,2,3,0.5727,0
0.7,5,3,TIMEOUT,12,0,3,0.4717,0
0.7,5,4,TIMEOUT,12,2,3,0.4717,0
0.7,5,5,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,5,6,RESOURCE_TAKEN,11,1,3,0.135,0
0.7,5,7,RESOURCE_TAKEN,6,0,3,0.0017,0
0.7,5,8,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,5,9,TIMEOUT,12,0,3,0.1867,0
0.7,6,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,6,1,TIMEOUT,12,1,3,1.0,1
0.7,6,2,TIMEOUT,12,2,3,0.6894,0
0.7,6,3,TIMEOUT,12,0,3,0.5154,0
0.7,6,4,TIMEOUT,12,0,3,0.4717,0
0.7,6,5,TIMEOUT,12,0,3,0.1867,0
0.7,6,6,TIMEOUT,12,0,3,0.1867,0
0.7,6,7,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,6,8,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,6,9,RESOURCE_TAKEN,7,0,3,0.0117,0
0.7,7,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,7,1,PARTNER_RESCUED,7,0,3,0.7,1
0.7,7,2,TIMEOUT,12,0,4,1.0,1
0.7,7,3,TIMEOUT,12,1,4,0.5539,0
0.7,7,4,TIMEOUT,12,2,4,0.4717,0
0.7,7,5,TIMEOUT,12,2,4,0.4717,0
0.7,7,6,TIMEOUT,12,0,4,0.1867,0
0.7,7,7,RESOURCE_TAKEN,10,0,4,0.0917,0
0.7,7,8,TIMEOUT,12,0,4,0.1867,0
0.7,7,9,RESOURCE_TAKEN,8,0,4,0.03,0
0.7,8,0,TIMEOUT,12,1,2,1.0,1
0.7,8,1,TIMEOUT,12,2,3,0.8294,1
0.7,8,2,TIMEOUT,12,2,3,0.5713,0
0.7,8,3,TIMEOUT,12,2,3,0.4717,0
0.7,8,4,TIMEOUT,12,0,3,0.4717,0
0.7,8,5,TIMEOUT,12,0,3,0.1867,0
0.7,8,6,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,8,7,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,8,8,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,8,9,TIMEOUT,12,1,3,0.1867,0
0.7,9,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,9,1,TIMEOUT,12,2,3,1.0,1
0.7,9,2,TIMEOUT,12,2,3,0.6624,0
0.7,9,3,TIMEOUT,12,1,3,0.4813,0
0.7,9,4,TIMEOUT,12,2,3,0.4717,0
0.7,9,5,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,9,6,RESOURCE_TAKEN,12,1,3,0.1867,0
0.7,9,7,TIMEOUT,12,1,3,0.1867,0
0.7,9,8,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,9,9,TIMEOUT,12,1,3,0.1867,0
0.7,10,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,10,1,PARTNER_RESCUED,6,0,2,0.62,0
0.7,10,2,TIMEOUT,12,0,3,1.0,1
0.7,10,3,TIMEOUT,12,2,3,0.5773,0
0.7,10,4,TIMEOUT,12,0,3,0.4717,0
0.7,10,5,TIMEOUT,12,0,3,0.4717,0
0.7,10,6,TIMEOUT,12,0,3,0.1867,0
0.7,10,7,TIMEOUT,12,0,3,0.1867,0
0.7,10,8,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,10,9,TIMEOUT,12,0,3,0.1867,0
0.7,11,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,11,1,PARTNER_RESCUED,7,0,3,0.7,1
0.7,11,2,TIMEOUT,12,0,4,1.0,1
0.7,11,3,TIMEOUT,12,0,4,0.5776,0
0.7,11,4,TIMEOUT,12,1,4,0.4717,0
0.7,11,5,TIMEOUT,12,0,4,0.4717,0
0.7,11,6,RESOURCE_TAKEN,9,0,4,0.0567,0
0.7,11,7,TIMEOUT,12,0,4,0.1867,0
0.7,11,8,TIMEOUT,12,0,4,0.1867,0
0.7,11,9,TIMEOUT,12,0,4,0.1867,0
0.7,12,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,12,1,PARTNER_RESCUED,6,0,2,0.62,0
0.7,12,2,PARTNER_RESCUED,7,0,3,0.7,1
0.7,12,3,TIMEOUT,12,0,4,1.0,1
0.7,12,4,TIMEOUT,12,0,4,0.4741,0
0.7,12,5,TIMEOUT,12,0,4,0.4717,0
0.7,12,6,TIMEOUT,12,0,4,0.4717,0
0.7,12,7,RESOURCE_TAKEN,11,0,4,0.135,0
0.7,12,8,TIMEOUT,12,0,4,0.1867,0
0.7,12,9,RESOURCE_TAKEN,7,0,4,0.0117,0
0.7,13,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,13,1,PARTNER_RESCUED,7,0,3,0.7,1
0.7,13,2,TIMEOUT,12,1,4,1.0,1
0.7,13,3,TIMEOUT,12,0,4,0.5602,0
0.7,13,4,TIMEOUT,12,1,4,0.4717,0
0.7,13,5,TIMEOUT,12,2,4,0.4717,0
0.7,13,6,TIMEOUT,12,1,4,0.1867,0
0.7,13,7,RESOURCE_TAKEN,8,0,4,0.03,0
0.7,13,8,TIMEOUT,12,0,4,0.1867,0
0.7,13,9,RESOURCE_TAKEN,7,0,4,0.0117,0
0.7,14,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,14,1,TIMEOUT,12,0,3,1.0,1
0.7,14,2,TIMEOUT,12,2,3,0.6897,0
0.7,14,3,TIMEOUT,12,0,3,0.4954,0
0.7,14,4,TIMEOUT,12,0,3,0.4717,0
0.7,14,5,TIMEOUT,12,0,3,0.1867,0
0.7,14,6,TIMEOUT,12,2,3,0.1867,0
0.7,14,7,TIMEOUT,12,0,3,0.1867,0
0.7,14,8,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,14,9,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,15,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,15,1,TIMEOUT,12,1,3,1.0,1
0.7,15,2,TIMEOUT,12,1,3,0.6899,0
0.7,15,3,TIMEOUT,12,2,3,0.508,0
0.7,15,4,TIMEOUT,12,0,3,0.4717,0
0.7,15,5,RESOURCE_TAKEN,8,1,3,0.03,0
0.7,15,6,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,15,7,TIMEOUT,12,1,3,0.1867,0
0.7,15,8,TIMEOUT,12,0,3,0.1867,0
0.7,15,9,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,16,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,16,1,TIMEOUT,12,0,3,1.0,1
0.7,16,2,TIMEOUT,12,2,3,0.6542,0
0.7,16,3,TIMEOUT,12,0,3,0.5011,0
0.7,16,4,TIMEOUT,12,2,3,0.4717,0
0.7,16,5,RESOURCE_TAKEN,12,0,3,0.1867,0
0.7,16,6,TIMEOUT,12,0,3,0.1867,0
0.7,16,7,RESOURCE_TAKEN,6,0,3,0.0017,0
0.7,16,8,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,16,9,RESOURCE_TAKEN,12,0,3,0.1867,0
0.7,17,0,TIMEOUT,12,1,2,1.0,1
0.7,17,1,TIMEOUT,12,1,3,0.8258,1
0.7,17,2,TIMEOUT,12,2,3,0.5752,0
0.7,17,3,TIMEOUT,12,0,3,0.4717,0
0.7,17,4,TIMEOUT,12,0,3,0.4717,0
0.7,17,5,TIMEOUT,12,1,3,0.1867,0
0.7,17,6,RESOURCE_TAKEN,7,0,3,0.0117,0
0.7,17,7,TIMEOUT,12,2,3,0.1867,0
0.7,17,8,TIMEOUT,12,1,3,0.1867,0
0.7,17,9,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,18,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,18,1,TIMEOUT,12,1,3,1.0,1
0.7,18,2,PARTNER_RESCUED,7,0,3,0.3825,0
0.7,18,3,TIMEOUT,12,2,3,0.5558,0
0.7,18,4,TIMEOUT,12,1,3,0.4717,0
0.7,18,5,TIMEOUT,12,0,3,0.2617,0
0.7,18,6,TIMEOUT,12,1,3,0.1867,0
0.7,18,7,TIMEOUT,12,0,3,0.1867,0
0.7,18,8,TIMEOUT,12,1,3,0.1867,0
0.7,18,9,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,19,0,TIMEOUT,12,1,2,1.0,1
0.7,19,1,TIMEOUT,12,1,3,0.807,1
0.7,19,2,TIMEOUT,12,0,3,0.5521,0
0.7,19,3,TIMEOUT,12,1,3,0.4717,0
0.7,19,4,TIMEOUT,12,1,3,0.4717,0
0.7,19,5,RESOURCE_TAKEN,12,0,3,0.1867,0
0.7,19,6,TIMEOUT,12,0,3,0.1867,0
0.7,19,7,TIMEOUT,12,0,3,0.1867,0
0.7,19,8,RESOURCE_TAKEN,12,0,3,0.1867,0
0.7,19,9,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,20,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,20,1,TIMEOUT,12,2,3,1.0,1
0.7,20,2,PARTNER_DEAD,8,0,3,0.4489,0
0.7,20,3,TIMEOUT,12,0,3,0.5354,0
0.7,20,4,TIMEOUT,12,0,3,0.4717,0
0.7,20,5,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,20,6,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,20,7,TIMEOUT,12,0,3,0.1867,0
0.7,20,8,TIMEOUT,12,2,3,0.1867,0
0.7,20,9,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,21,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,21,1,TIMEOUT,12,1,3,1.0,1
0.7,21,2,TIMEOUT,12,1,3,0.6735,0
0.7,21,3,TIMEOUT,12,0,3,0.5089,0
0.7,21,4,TIMEOUT,12,1,3,0.4717,0
0.7,21,5,RESOURCE_TAKEN,7,0,3,0.0117,0
0.7,21,6,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,21,7,TIMEOUT,12,2,3,0.1867,0
0.7,21,8,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,21,9,TIMEOUT,12,0,3,0.1867,0
0.7,22,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,22,1,TIMEOUT,12,1,3,1.0,1
0.7,22,2,TIMEOUT,12,1,3,0.6782,0
0.7,22,3,TIMEOUT,12,2,3,0.5082,0
0.7,22,4,TIMEOUT,12,2,3,0.4717,0
0.7,22,5,RESOURCE_TAKEN,12,1,3,0.1867,0
0.7,22,6,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,22,7,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,22,8,TIMEOUT,12,0,3,0.1867,0
0.7,22,9,TIMEOUT,12,0,3,0.1867,0
0.7,23,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,23,1,TIMEOUT,12,1,3,1.0,1
0.7,23,2,PARTNER_DEAD,8,0,3,0.4522,0
0.7,23,3,TIMEOUT,12,2,3,0.548,0
0.7,23,4,TIMEOUT,12,2,3,0.4717,0
0.7,23,5,RESOURCE_TAKEN,12,0,3,0.2017,0
0.7,23,6,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,23,7,RESOURCE_TAKEN,12,0,3,0.1867,0
0.7,23,8,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,23,9,RESOURCE_TAKEN,7,0,3,0.0117,0
0.7,24,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,24,1,PARTNER_RESCUED,7,0,3,0.7,1
0.7,24,2,TIMEOUT,12,1,4,1.0,1
0.7,24,3,TIMEOUT,12,1,4,0.5428,0
0.7,24,4,TIMEOUT,12,1,4,0.4717,0
0.7,24,5,TIMEOUT,12,0,4,0.4717,0
0.7,24,6,RESOURCE_TAKEN,12,2,4,0.1867,0
0.7,24,7,RESOURCE_TAKEN,11,0,4,0.135,0
0.7,24,8,TIMEOUT,12,0,4,0.1867,0
