sigma,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
0.2,47,13,PARTNER_RESCUED,1,15,0
0.2,47,14,PARTNER_RESCUED,1,16,0
0.2,47,15,PARTNER_RESCUED,1,17,0
0.2,47,16,PARTNER_RESCUED,1,18,0
0.2,47,17,PARTNER_RESCUED,1,19,0
0.2,47,18,TIMEOUT,0,20,1
0.2,47,19,PARTNER_RESCUED,1,21,0
0.2,48,0,PARTNER_RESCUED,1,2,0
0.2,48,1,TIMEOUT,0,3,1
0.2,48,2,TIMEOUT,0,4,1
0.2,48,3,PARTNER_RESCUED,1,5,0
0.2,48,4,PARTNER_RESCUED,1,6,0
0.2,48,5,PARTNER_RESCUED,1,7,0
0.2,48,6,TIMEOUT,0,8,1
0.2,48,7,PARTNER_RESCUED,1,9,0
0.2,48,8,PARTNER_RESCUED,1,10,0
0.2,48,9,PARTNER_RESCUED,1,11,0
0.2,48,10,PARTNER_RESCUED,1,12,0
0.2,48,11,PARTNER_RESCUED,1,13,0
0.2,48,12,PARTNER_RESCUED,1,14,0
0.2,48,13,PARTNER_RESCUED,1,15,0
0.2,48,14,PARTNER_RESCUED,1,16,0
0.2,48,15,PARTNER_RESCUED,1,17,0
0.2,48,16,PARTNER_RESCUED,1,18,0
0.2,48,17,TIMEOUT,0,19,1
0.2,48,18,TIMEOUT,0,20,2
0.2,48,19,RESOURCE_TAKEN,0,21,0
0.2,49,0,PARTNER_RESCUED,1,2,0
0.2,49,1,TIMEOUT,0,3,1
0.2,49,2,PARTNER_RESCUED,1,4,0
0.2,49,3,PARTNER_RESCUED,1,5,0
0.2,49,4,PARTNER_RESCUED,1,6,0
0.2,49,5,TIMEOUT,0,7,1
0.2,49,6,TIMEOUT,0,8,0
0.2,49,7,RESOURCE_TAKEN,0,9,0
0.2,49,8,PARTNER_RESCUED,1,10,0
0.2,49,9,PARTNER_RESCUED,1,11,0
0.2,49,10,PARTNER_RESCUED,1,12,0
0.2,49,11,PARTNER_RESCUED,1,13,0
0.2,49,12,PARTNER_RESCUED,1,14,0
0.2,49,13,PARTNER_RESCUED,1,15,0
0.2,49,14,PARTNER_RESCUED,1,16,0
0.2,49,15,PARTNER_RESCUED,1,17,0
0.2,49,16,TIMEOUT,0,18,0
0.2,49,17,TIMEOUT,0,19,1
0.2,49,18,PARTNER_RESCUED,1,20,0
0.2,49,19,PARTNER_RESCUED,1,21,0
0.4,0,0,PARTNER_RESCUED,1,2,0
0.4,0,1,TIMEOUT,0,3,0
0.4,0,2,PARTNER_RESCUED,1,4,0
0.4,0,3,PARTNER_RESCUED,1,5,0
0.4,0,4,TIMEOUT,0,6,1
0.4,0,5,PARTNER_RESCUED,1,7,0
0.4,0,6,PARTNER_RESCUED,1,8,0
0.4,0,7,PARTNER_RESCUED,1,9,0
0.4,0,8,PARTNER_RESCUED,1,10,0
0.4,0,9,PARTNER_RESCUED,1,11,0
0.4,0,10,PARTNER_RESCUED,1,12,0
0.4,0,11,PARTNER_RESCUED,1,13,0
0.4,0,12,PARTNER_RESCUED,1,14,0
0.4,0,13,TIMEOUT,0,15,1
0.4,0,14,PARTNER_RESCUED,1,16,0
0.4,0,15,PARTNER_RESCUED,1,17,0
0.4,0,16,PARTNER_RESCUED,1,18,0
0.4,0,17,PARTNER_RESCUED,1,19,0
0.4,0,18,PARTNER_RESCUED,1,20,0
0.4,0,19,TIMEOUT,0,21,0
0.4,1,0,PARTNER_RESCUED,1,2,0
0.4,1,1,PARTNER_RESCUED,1,3,0
0.4,1,2,PARTNER_RESCUED,1,4,0
0.4,1,3,PARTNER_RESCUED,1,5,0
0.4,1,4,PARTNER_RESCUED,1,6,0
0.4,1,5,RESOURCE_TAKEN,0,7,0
0.4,1,6,PARTNER_RESCUED,1,8,0
0.4,1,7,PARTNER_RESCUED,1,9,0
0.4,1,8,PARTNER_RESCUED,1,10,0
0.4,1,9,PARTNER_RESCUED,1,11,0
0.4,1,10,PARTNER_RESCUED,1,12,0
0.4,1,11,PARTNER_RESCUED,1,13,0
0.4,1,12,PARTNER_RESCUED,1,14,0
0.4,1,13,PARTNER_RESCUED,1,15,0
0.4,1,14,PARTNER_RESCUED,1,16,0
0.4,1,15,PARTNER_RESCUED,1,17,0
0.4,1,16,PARTNER_RESCUED,1,18,0
0.4,1,17,PARTNER_RESCUED,1,19,0
0.4,1,18,PARTNER_RESCUED,1,20,0
0.4,1,19,PARTNER_RESCUED,1,21,0
0.4,2,0,PARTNER_RESCUED,1,2,0
0.4,2,1,TIMEOUT,0,3,0
0.4,2,2,TIMEOUT,0,4,2
0.4,2,3,PARTNER_RESCUED,1,5,0
0.4,2,4,TIMEOUT,0,6,1
0.4,2,5,PARTNER_RESCUED,1,7,0
0.4,2,6,PARTNER_RESCUED,1,8,0
0.4,2,7,PARTNER_RESCUED,1,9,0
0.4,2,8,PARTNER_RESCUED,1,10,0
0.4,2,9,PARTNER_RESCUED,1,11,0
0.4,2,10,TIMEOUT,0,12,0
0.4,2,11,PARTNER_RESCUED,1,13,0
0.4,2,12,PARTNER_RESCUED,1,14,0
0.4,2,13,PARTNER_RESCUED,1,15,0
0.4,2,14,PARTNER_RESCUED,1,16,0
0.4,2,15,PARTNER_RESCUED,1,17,0
0.4,2,16,PARTNER_RESCUED,1,18,0
0.4,2,17,PARTNER_RESCUED,1,19,0
0.4,2,18,TIMEOUT,0,20,1
0.4,2,19,PARTNER_RESCUED,1,21,0
0.4,3,0,PARTNER_RESCUED,1,2,0
0.4,3,1,PARTNER_RESCUED,1,3,0
0.4,3,2,PARTNER_RESCUED,1,4,0
0.4,3,3,PARTNER_RESCUED,1,5,0
0.4,3,4,PARTNER_RESCUED,1,6,0
0.4,3,5,PARTNER_RESCUED,1,7,0
0.4,3,6,PARTNER_RESCUED,1,8,0
0.4,3,7,TIMEOUT,0,9,1
0.4,3,8,PARTNER_RESCUED,1,10,0
0.4,3,9,PARTNER_RESCUED,1,11,0
0.4,3,10,PARTNER_RESCUED,1,12,0
0.4,3,11,TIMEOUT,0,13,2
0.4,3,12,PARTNER_RESCUED,1,14,0
0.4,3,13,PARTNER_RESCUED,1,15,0
0.4,3,14,PARTNER_RESCUED,1,16,0
0.4,3,15,PARTNER_RESCUED,1,17,0
0.4,3,16,PARTNER_RESCUED,1,18,0
0.4,3,17,PARTNER_RESCUED,1,19,0
0.4,3,18,PARTNER_RESCUED,1,20,0
0.4,3,19,TIMEOUT,0,21,1
0.4,4,0,PARTNER_RESCUED,1,2,0
0.4,4,1,TIMEOUT,0,3,0
0.4,4,2,PARTNER_RESCUED,1,4,0
0.4,4,3,PARTNER_RESCUED,1,5,0
0.4,4,4,PARTNER_RESCUED,1,6,0
0.4,4,5,PARTNER_RESCUED,1,7,0
0.4,4,6,PARTNER_RESCUED,1,8,0
0.4,4,7,PARTNER_RESCUED,1,9,0
0.4,4,8,TIMEOUT,0,10,1
0.4,4,9,PARTNER_RESCUED,1,11,0
0.4,4,10,PARTNER_RESCUED,1,12,0
0.4,4,11,PARTNER_RESCUED,1,13,0
0.4,4,12,PARTNER_RESCUED,1,14,0
0.4,4,13,PARTNER_RESCUED,1,15,0
0.4,4,14,PARTNER_RESCUED,1,16,0
0.4,4,15,PARTNER_RESCUED,1,17,0
0.4,4,16,PARTNER_RESCUED,1,18,0
0.4,4,17,PARTNER_RESCUED,1,19,0
0.4,4,18,PARTNER_RESCUED,1,20,0
0.4,4,19,PARTNER_RESCUED,1,21,0
0.4,5,0,PARTNER_RESCUED,1,2,0
0.4,5,1,PARTNER_RESCUED,1,3,0
0.4,5,2,TIMEOUT,0,4,1
0.4,5,3,PARTNER_RESCUED,1,5,0
0.4,5,4,PARTNER_RESCUED,1,6,0
0.4,5,5,PARTNER_RESCUED,1,7,0
0.4,5,6,PARTNER_RESCUED,1,8,0
0.4,5,7,PARTNER_RESCUED,1,9,0
0.4,5,8,PARTNER_RESCUED,1,10,0
0.4,5,9,PARTNER_RESCUED,1,11,0
0.4,5,10,PARTNER_RESCUED,1,12,0
0.4,5,11,PARTNER_RESCUED,1,13,0
0.4,5,12,PARTNER_RESCUED,1,14,0
0.4,5,13,PARTNER_RESCUED,1,15,0
0.4,5,14,PARTNER_RESCUED,1,16,0
0.4,5,15,PARTNER_RESCUED,1,17,0
0.4,5,16,PARTNER_RESCUED,1,18,0
0.4,5,17,TIMEOUT,0,19,1
0.4,5,18,TIMEOUT,0,20,1
0.4,5,19,PARTNER_RESCUED,1,21,0
0.4,6,0,PARTNER_RESCUED,1,2,0
0.4,6,1,RESOURCE_TAKEN,0,3,1
0.4,6,2,TIMEOUT,0,4,1
0.4,6,3,PARTNER_RESCUED,1,5,0
0.4,6,4,PARTNER_RESCUED,1,6,0
0.4,6,5,PARTNER_RESCUED,1,7,0
0.4,6,6,PARTNER_RESCUED,1,8,0
0.4,6,7,PARTNER_RESCUED,1,9,0
0.4,6,8,TIMEOUT,0,10,1
0.4,6,9,TIMEOUT,0,11,0
0.4,6,10,PARTNER_RESCUED,1,12,0
0.4,6,11,PARTNER_RESCUED,1,13,0
0.4,6,12,PARTNER_RESCUED,1,14,0
0.4,6,13,PARTNER_RESCUED,1,15,0
0.4,6,14,PARTNER_RESCUED,1,16,0
0.4,6,15,PARTNER_RESCUED,1,17,0
0.4,6,16,PARTNER_RESCUED,1,18,0
0.4,6,17,PARTNER_RESCUED,1,19,0
0.4,6,18,PARTNER_RESCUED,1,20,0
0.4,6,19,PARTNER_RESCUED,1,21,0
0.4,7,0,PARTNER_RESCUED,1,2,0
0.4,7,1,PARTNER_RESCUED,1,3,0
0.4,7,2,TIMEOUT,0,4,1
0.4,7,3,PARTNER_RESCUED,1,5,0
0.4,7,4,PARTNER_RESCUED,1,6,0
0.4,7,5,PARTNER_RESCUED,1,7,0
0.4,7,6,PARTNER_RESCUED,1,8,0
0.4,7,7,PARTNER_RESCUED,1,9,0
0.4,7,8,PARTNER_RESCUED,1,10,0
0.4,7,9,PARTNER_RESCUED,1,11,0
0.4,7,10,PARTNER_RESCUED,1,12,0
0.4,7,11,PARTNER_RESCUED,1,13,0
0.4,7,12,PARTNER_RESCUED,1,14,0
0.4,7,13,PARTNER_RESCUED,1,15,0
0.4,7,14,PARTNER_RESCUED,1,16,0
0.4,7,15,PARTNER_RESCUED,1,17,0
0.4,7,16,PARTNER_RESCUED,1,18,0
0.4,7,17,PARTNER_RESCUED,1,19,0
0.4,7,18,PARTNER_RESCUED,1,20,0
0.4,7,19,PARTNER_RESCUED,1,21,0
0.4,8,0,PARTNER_RESCUED,1,2,0
0.4,8,1,PARTNER_RESCUED,1,3,0
0.4,8,2,PARTNER_DEAD,0,4,0
0.4,8,3,PARTNER_RESCUED,1,5,0
0.4,8,4,PARTNER_RESCUED,1,6,0
0.4,8,5,PARTNER_RESCUED,1,7,0
0.4,8,6,PARTNER_RESCUED,1,8,0
0.4,8,7,PARTNER_RESCUED,1,9,0
0.4,8,8,PARTNER_RESCUED,1,10,0
0.4,8,9,PARTNER_RESCUED,1,11,0
0.4,8,10,PARTNER_RESCUED,1,12,0
0.4,8,11,PARTNER_RESCUED,1,13,0
0.4,8,12,PARTNER_RESCUED,1,14,0
0.4,8,13,PARTNER_RESCUED,1,15,0
0.4,8,14,TIMEOUT,0,16,0
0.4,8,15,RESOURCE_TAKEN,0,17,0
0.4,8,16,TIMEOUT,0,18,1
0.4,8,17,PARTNER_RESCUED,1,19,0
0.4,8,18,PARTNER_RESCUED,1,20,0
0.4,8,19,PARTNER_RESCUED,1,21,0
0.4,9,0,PARTNER_RESCUED,1,2,0
0.4,9,1,PARTNER_RESCUED,1,3,0
0.4,9,2,PARTNER_RESCUED,1,4,0
0.4,9,3,PARTNER_RESCUED,1,5,0
0.4,9,4,PARTNER_RESCUED,1,6,0
0.4,9,5,PARTNER_RESCUED,1,7,0
0.4,9,6,PARTNER_RESCUED,1,8,0
0.4,9,7,PARTNER_RESCUED,1,9,0
0.4,9,8,PARTNER_RESCUED,1,10,0
0.4,9,9,PARTNER_RESCUED,1,11,0
0.4,9,10,PARTNER_RESCUED,1,12,0
0.4,9,11,PARTNER_RESCUED,1,13,0
0.4,9,12,TIMEOUT,0,14,1
0.4,9,13,TIMEOUT,0,15,0
0.4,9,14,PARTNER_RESCUED,1,16,0
0.4,9,15,PARTNER_RESCUED,1,17,0
0.4,9,16,PARTNER_RESCUED,1,18,0
0.4,9,17,PARTNER_RESCUED,1,19,0
0.4,9,18,PARTNER_RESCUED,1,20,0
0.4,9,19,PARTNER_RESCUED,1,21,0
0.4,10,0,PARTNER_RESCUED,1,2,0
0.4,10,1,TIMEOUT,0,3,1
0.4,10,2,TIMEOUT,0,4,1
0.4,10,3,PARTNER_RESCUED,1,5,0
0.4,10,4,PARTNER_RESCUED,1,6,0
0.4,10,5,TIMEOUT,0,7,1
0.4,10,6,PARTNER_RESCUED,1,8,0
0.4,10,7,PARTNER_RESCUED,1,9,0
0.4,10,8,PARTNER_RESCUED,1,10,0
0.4,10,9,PARTNER_RESCUED,1,11,0
0.4,10,10,PARTNER_RESCUED,1,12,0
0.4,10,11,PARTNER_RESCUED,1,13,0
0.4,10,12,PARTNER_RESCUED,1,14,0
0.4,10,13,PARTNER_RESCUED,1,15,0
0.4,10,14,PARTNER_RESCUED,1,16,0
0.4,10,15,PARTNER_RESCUED,1,17,0
0.4,10,16,TIMEOUT,0,18,2
0.4,10,17,PARTNER_RESCUED,1,19,0
0.4,10,18,PARTNER_RESCUED,1,20,0
0.4,10,19,PARTNER_RESCUED,1,21,0
0.4,11,0,PARTNER_RESCUED,1,2,0
0.4,11,1,PARTNER_RESCUED,1,3,0
0.4,11,2,PARTNER_RESCUED,1,4,0
0.4,11,3,TIMEOUT,0,5,0
0.4,11,4,PARTNER_RESCUED,1,6,0
0.4,11,5,PARTNER_RESCUED,1,7,0
0.4,11,6,PARTNER_RESCUED,1,8,0
0.4,11,7,TIMEOUT,0,9,1
0.4,11,8,TIMEOUT,0,10,0
0.4,11,9,RESOURCE_TAKEN,0,11,1
0.4,11,10,PARTNER_RESCUED,1,12,0
0.4,11,11,PARTNER_RESCUED,1,13,0
0.4,11,12,PARTNER_RESCUED,1,14,0
0.4,11,13,TIMEOUT,0,15,1
0.4,11,14,PARTNER_DEAD,0,16,0
0.4,11,15,PARTNER_RESCUED,1,17,0
0.4,11,16,PARTNER_RESCUED,1,18,0
0.4,11,17,PARTNER_RESCUED,1,19,0
0.4,11,18,PARTNER_RESCUED,1,20,0
0.4,11,19,PARTNER_RESCUED,1,21,0
0.4,12,0,PARTNER_RESCUED,1,2,0
0.4,12,1,PARTNER_RESCUED,1,3,0
0.4,12,2,PARTNER_RESCUED,1,4,0
0.4,12,3,PARTNER_RESCUED,1,5,0
0.4,12,4,PARTNER_RESCUED,1,6,0
0.4,12,5,PARTNER_RESCUED,1,7,0
0.4,12,6,TIMEOUT,0,8,0
0.4,12,7,TIMEOUT,0,9,1
0.4,12,8,TIMEOUT,0,10,0
0.4,12,9,TIMEOUT,0,11,2
0.4,12,10,PARTNER_RESCUED,1,12,0
0.4,12,11,PARTNER_RESCUED,1,13,0
0.4,12,12,PARTNER_RESCUED,1,14,0
0.4,12,13,PARTNER_RESCUED,1,15,0
0.4,12,14,PARTNER_RESCUED,1,16,0
0.4,12,15,PARTNER_RESCUED,1,17,0
0.4,12,16,PARTNER_RESCUED,1,18,0
0.4,12,17,PARTNER_RESCUED,1,19,0
0.4,12,18,PARTNER_RESCUED,1,20,0
0.4,12,19,PARTNER_RESCUED,1,21,0
0.4,13,0,PARTNER_RESCUED,1,2,0
0.4,13,1,TIMEOUT,0,3,1
0.4,13,2,PARTNER_RESCUED,1,4,0
0.4,13,3,PARTNER_RESCUED,1,5,0
0.4,13,4,PARTNER_RESCUED,1,6,0
0.4,13,5,PARTNER_RESCUED,1,7,0
0.4,13,6,PARTNER_RESCUED,1,8,0
0.4,13,7,PARTNER_RESCUED,1,9,0
0.4,13,8,PARTNER_RESCUED,1,10,0
0.4,13,9,PARTNER_RESCUED,1,11,0
0.4,13,10,PARTNER_RESCUED,1,12,0
0.4,13,11,PARTNER_RESCUED,1,13,0
0.4,13,12,TIMEOUT,0,14,1
0.4,13,13,PARTNER_RESCUED,1,15,0
0.4,13,14,PARTNER_RESCUED,1,16,0
0.4,13,15,PARTNER_RESCUED,1,17,0
0.4,13,16,PARTNER_RESCUED,1,18,0
0.4,13,17,PARTNER_RESCUED,1,19,0
0.4,13,18,PARTNER_RESCUED,1,20,0
0.4,13,19,PARTNER_RESCUED,1,21,0
0.4,14,0,PARTNER_RESCUED,1,2,0
0.4,14,1,PARTNER_RESCUED,1,3,0
0.4,14,2,PARTNER_RESCUED,1,4,0
0.4,14,3,PARTNER_RESCUED,1,5,0
0.4,14,4,PARTNER_RESCUED,1,6,0
0.4,14,5,PARTNER_RESCUED,1,7,0
0.4,14,6,PARTNER_RESCUED,1,8,0
0.4,14,7,TIMEOUT,0,9,1
0.4,14,8,RESOURCE_TAKEN,0,10,1
0.4,14,9,PARTNER_RESCUED,1,11,0
0.4,14,10,PARTNER_RESCUED,1,12,0
0.4,14,11,PARTNER_RESCUED,1,13,0
0.4,14,12,PARTNER_RESCUED,1,14,0
0.4,14,13,PARTNER_RESCUED,1,15,0
0.4,14,14,TIMEOUT,0,16,1
0.4,14,15,PARTNER_RESCUED,1,17,0
0.4,14,16,PARTNER_RESCUED,1,18,0
0.4,14,17,PARTNER_RESCUED,1,19,0
0.4,14,18,TIMEOUT,0,20,1
0.4,14,19,PARTNER_RESCUED,1,21,0
0.4,15,0,PARTNER_RESCUED,1,2,0
0.4,15,1,TIMEOUT,0,3,1
0.4,15,2,PARTNER_RESCUED,1,4,0
0.4,15,3,TIMEOUT,0,5,2
0.4,15,4,PARTNER_RESCUED,1,6,0
0.4,15,5,PARTNER_RESCUED,1,7,0
0.4,15,6,PARTNER_RESCUED,1,8,0
0.4,15,7,PARTNER_RESCUED,1,9,0
0.4,15,8,PARTNER_RESCUED,1,10,0
0.4,15,9,PARTNER_RESCUED,1,11,0
0.4,15,10,PARTNER_RESCUED,1,12,0
0.4,15,11,PARTNER_RESCUED,1,13,0
0.4,15,12,PARTNER_RESCUED,1,14,0
0.4,15,13,TIMEOUT,0,15,1
0.4,15,14,TIMEOUT,0,16,1
0.4,15,15,PARTNER_RESCUED,1,17,0
0.4,15,16,PARTNER_RESCUED,1,18,0
0.4,15,17,PARTNER_RESCUED,1,19,0
0.4,15,18,PARTNER_RESCUED,1,20,0
0.4,15,19,PARTNER_RESCUED,1,21,0
0.4,16,0,PARTNER_RESCUED,1,2,0
0.4,16,1,PARTNER_RESCUED,1,3,0
0.4,16,2,PARTNER_RESCUED,1,4,0
0.4,16,3,TIMEOUT,0,5,1
0.4,16,4,PARTNER_RESCUED,1,6,0
0.4,16,5,TIMEOUT,0,7,1
0.4,16,6,PARTNER_RESCUED,1,8,0
0.4,16,7,PARTNER_RESCUED,1,9,0
0.4,16,8,PARTNER_RESCUED,1,10,0
0.4,16,9,PARTNER_RESCUED,1,11,0
0.4,16,10,PARTNER_RESCUED,1,12,0
0.4,16,11,PARTNER_RESCUED,1,13,0
0.4,16,12,PARTNER_RESCUED,1,14,0
0.4,16,13,PARTNER_RESCUED,1,15,0
0.4,16,14,PARTNER_RESCUED,1,16,0
0.4,16,15,TIMEOUT,0,17,0
0.4,16,16,RESOURCE_TAKEN,0,18,0
0.4,16,17,PARTNER_RESCUED,1,19,0
0.4,16,18,PARTNER_RESCUED,1,20,0
0.4,16,19,PARTNER_RESCUED,1,21,0
0.4,17,0,PARTNER_RESCUED,1,2,0
0.4,17,1,PARTNER_RESCUED,1,3,0
0.4,17,2,RESOURCE_TAKEN,0,4,0
0.4,17,3,PARTNER_RESCUED,1,5,0
0.4,17,4,PARTNER_RESCUED,1,6,0
0.4,17,5,PARTNER_RESCUED,1,7,0
0.4,17,6,PARTNER_RESCUED,1,8,0
0.4,17,7,TIMEOUT,0,9,1
0.4,17,8,RESOURCE_TAKEN,0,10,1
0.4,17,9,PARTNER_RESCUED,1,11,0
0.4,17,10,PARTNER_RESCUED,1,12,0
0.4,17,11,PARTNER_RESCUED,1,13,0
0.4,17,12,PARTNER_RESCUED,1,14,0
0.4,17,13,TIMEOUT,0,15,1
0.4,17,14,TIMEOUT,0,16,1
0.4,17,15,TIMEOUT,0,17,2
0.4,17,16,PARTNER_RESCUED,1,18,0
0.4,17,17,PARTNER_RESCUED,1,19,0
0.4,17,18,PARTNER_RESCUED,1,20,0
0.4,17,19,PARTNER_RESCUED,1,21,0
0.4,18,0,PARTNER_RESCUED,1,2,0
0.4,18,1,PARTNER_RESCUED,1,3,0
0.4,18,2,PARTNER_RESCUED,1,4,0
0.4,18,3,PARTNER_RESCUED,1,5,0
0.4,18,4,TIMEOUT,0,6,1
0.4,18,5,PARTNER_RESCUED,1,7,0
0.4,18,6,PARTNER_RESCUED,1,8,0
0.4,18,7,PARTNER_RESCUED,1,9,0
0.4,18,8,TIMEOUT,0,10,1
0.4,18,9,TIMEOUT,0,11,0
0.4,18,10,PARTNER_RESCUED,1,12,0
0.4,18,11,PARTNER_RESCUED,1,13,0
0.4,18,12,PARTNER_RESCUED,1,14,0
0.4,18,13,TIMEOUT,0,15,2
0.4,18,14,TIMEOUT,0,16,0
0.4,18,15,TIMEOUT,0,17,1
0.4,18,16,PARTNER_RESCUED,1,18,0
0.4,18,17,PARTNER_RESCUED,1,19,0
0.4,18,18,PARTNER_RESCUED,1,20,0
0.4,18,19,PARTNER_RESCUED,1,21,0
0.4,19,0,PARTNER_RESCUED,1,2,0
0.4,19,1,TIMEOUT,0,3,1
0.4,19,2,TIMEOUT,0,4,2
0.4,19,3,PARTNER_RESCUED,1,5,0
0.4,19,4,PARTNER_RESCUED,1,6,0
0.4,19,5,PARTNER_RESCUED,1,7,0
0.4,19,6,PARTNER_RESCUED,1,8,0
0.4,19,7,PARTNER_RESCUED,1,9,0
0.4,19,8,PARTNER_RESCUED,1,10,0
0.4,19,9,PARTNER_RESCUED,1,11,0
0.4,19,10,PARTNER_RESCUED,1,12,0
0.4,19,11,PARTNER_RESCUED,1,13,0
0.4,19,12,PARTNER_RESCUED,1,14,0
0.4,19,13,PARTNER_RESCUED,1,15,0
0.4,19,14,PARTNER_RESCUED,1,16,0
0.4,19,15,PARTNER_RESCUED,1,17,0
0.4,19,16,PARTNER_RESCUED,1,18,0
0.4,19,17,PARTNER_RESCUED,1,19,0
0.4,19,18,PARTNER_RESCUED,1,20,0
0.4,19,19,PARTNER_RESCUED,1,21,0
0.4,20,0,PARTNER_RESCUED,1,2,0
0.4,20,1,TIMEOUT,0,3,0
0.4,20,2,PARTNER_RESCUED,1,4,0
0.4,20,3,PARTNER_RESCUED,1,5,0
0.4,20,4,PARTNER_RESCUED,1,6,0
0.4,20,5,PARTNER_RESCUED,1,7,0
0.4,20,6,PARTNER_RESCUED,1,8,0
0.4,20,7,PARTNER_RESCUED,1,9,0
0.4,20,8,PARTNER_RESCUED,1,10,0
0.4,20,9,PARTNER_RESCUED,1,11,0
0.4,20,10,TIMEOUT,0,12,1
0.4,20,11,PARTNER_RESCUED,1,13,0
0.4,20,12,PARTNER_RESCUED,1,14,0
0.4,20,13,TIMEOUT,0,15,1
0.4,20,14,PARTNER_RESCUED,1,16,0
0.4,20,15,PARTNER_RESCUED,1,17,0
0.4,20,16,PARTNER_RESCUED,1,18,0
0.4,20,17,PARTNER_RESCUED,1,19,0
0.4,20,18,PARTNER_RESCUED,1,20,0
0.4,20,19,TIMEOUT,0,21,0
0.4,21,0,PARTNER_RESCUED,1,2,0
0.4,21,1,TIMEOUT,0,3,2
0.4,21,2,PARTNER_RESCUED,1,4,0
0.4,21,3,PARTNER_RESCUED,1,5,0
0.4,21,4,PARTNER_RESCUED,1,6,0
0.4,21,5,PARTNER_RESCUED,1,7,0
0.4,21,6,PARTNER_RESCUED,1,8,0
0.4,21,7,PARTNER_RESCUED,1,9,0
0.4,21,8,PARTNER_RESCUED,1,10,0
0.4,21,9,PARTNER_RESCUED,1,11,0
0.4,21,10,PARTNER_RESCUED,1,12,0
0.4,21,11,PARTNER_RESCUED,1,13,0
0.4,21,12,PARTNER_RESCUED,1,14,0
0.4,21,13,TIMEOUT,0,15,0
0.4,21,14,PARTNER_RESCUED,1,16,0
0.4,21,15,PARTNER_RESCUED,1,17,0
0.4,21,16,PARTNER_RESCUED,1,18,0
0.4,21,17,TIMEOUT,0,19,1
0.4,21,18,PARTNER_RESCUED,1,20,0
0.4,21,19,PARTNER_RESCUED,1,21,0
0.4,22,0,PARTNER_RESCUED,1,2,0
0.4,22,1,PARTNER_RESCUED,1,3,0
0.4,22,2,PARTNER_RESCUED,1,4,0
0.4,22,3,PARTNER_RESCUED,1,5,0
0.4,22,4,TIMEOUT,0,6,1
0.4,22,5,PARTNER_RESCUED,1,7,0
0.4,22,6,TIMEOUT,0,8,1
0.4,22,7,PARTNER_RESCUED,1,9,0
0.4,22,8,TIMEOUT,0,10,2
0.4,22,9,PARTNER_RESCUED,1,11,0
0.4,22,10,PARTNER_RESCUED,1,12,0
0.4,22,11,PARTNER_RESCUED,1,13,0
0.4,22,12,TIMEOUT,0,14,0
0.4,22,13,TIMEOUT,0,15,1
0.4,22,14,PARTNER_RESCUED,1,16,0
0.4,22,15,PARTNER_RESCUED,1,17,0
0.4,22,16,PARTNER_RESCUED,1,18,0
0.4,22,17,PARTNER_RESCUED,1,19,0
0.4,22,18,PARTNER_RESCUED,1,20,0
0.4,22,19,PARTNER_RESCUED,1,21,0
0.4,23,0,PARTNER_RESCUED,1,2,0
0.4,23,1,PARTNER_RESCUED,1,3,0
0.4,23,2,PARTNER_RESCUED,1,4,0
0.4,23,3,PARTNER_RESCUED,1,5,0
0.4,23,4,PARTNER_RESCUED,1,6,0
0.4,23,5,PARTNER_RESCUED,1,7,0
0.4,23,6,PARTNER_RESCUED,1,8,0
0.4,23,7,PARTNER_RESCUED,1,9,0
0.4,23,8,PARTNER_RESCUED,1,10,0
0.4,23,9,PARTNER_RESCUED,1,11,0
0.4,23,10,PARTNER_RESCUED,1,12,0
0.4,23,11,PARTNER_RESCUED,1,13,0
0.4,23,12,TIMEOUT,0,14,1
0.4,23,13,PARTNER_RESCUED,1,15,0
0.4,23,14,PARTNER_RESCUED,1,16,0
0.4,23,15,PARTNER_RESCUED,1,17,0
0.4,23,16,PARTNER_RESCUED,1,18,0
0.4,23,17,PARTNER_RESCUED,1,19,0
0.4,23,18,PARTNER_RESCUED,1,20,0
0.4,23,19,PARTNER_RESCUED,1,21,0
0.4,24,0,PARTNER_RESCUED,1,2,0
0.4,24,1,PARTNER_RESCUED,1,3,0
0.4,24,2,PARTNER_RESCUED,1,4,0
0.4,24,3,TIMEOUT,0,5,1
0.4,24,4,PARTNER_RESCUED,1,6,0
0.4,24,5,PARTNER_RESCUED,1,7,0
0.4,24,6,PARTNER_RESCUED,1,8,0
0.4,24,7,PARTNER_RESCUED,1,9,0
0.4,24,8,PARTNER_RESCUED,1,10,0
0.4,24,9,PARTNER_RESCUED,1,11,0
0.4,24,10,PARTNER_RESCUED,1,12,0
0.4,24,11,PARTNER_RESCUED,1,13,0
0.4,24,12,PARTNER_RESCUED,1,14,0
0.4,24,13,PARTNER_RESCUED,1,15,0
0.4,24,14,PARTNER_RESCUED,1,16,0
0.4,24,15,PARTNER_RESCUED,1,17,0
0.4,24,16,PARTNER_RESCUED,1,18,0
0.4,24,17,PARTNER_RESCUED,1,19,0
0.4,24,18,TIMEOUT,0,20,1
0.4,24,19,TIMEOUT,0,21,2
0.4,25,0,PARTNER_RESCUED,1,2,0
0.4,25,1,PARTNER_RESCUED,1,3,0
0.4,25,2,TIMEOUT,0,4,1
