beta_guilt,beta_loyalty,agent_id,ep0_outcome,ep1_outcome,snapshot_after_ep,mem_idx,tag,age,importance,guilt,loyalty,survival,fear,curiosity,emo_magnitude,mem_class
0.5,0.05,40,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,90,0.5,3.2311742677852645e-28,0.0029665094128976843,0.2,0.2,0.0,0.4029665094128977,loyalty
0.5,0.05,40,TIMEOUT,RESOURCE_TAKEN,9,2,failure,78,0.85,2.812414082680294e-24,0.009149791903054613,0.3,0.2,0.0,0.5091497919030545,loyalty
0.5,0.05,40,TIMEOUT,RESOURCE_TAKEN,9,3,timeout,66,0.5,5.4210108624275225e-21,0.010159660691409661,0.2,0.2,0.0,0.4101596606914097,loyalty
0.5,0.05,40,TIMEOUT,RESOURCE_TAKEN,9,4,timeout,54,0.5,2.2204460492503132e-17,0.018801648980693503,0.2,0.2,0.0,0.41880164898069355,loyalty
0.5,0.05,40,TIMEOUT,RESOURCE_TAKEN,9,5,failure,46,0.85,1.2079226507921703e-14,0.04723412206886881,0.3,0.2,0.0,0.5472341220688809,loyalty
0.5,0.05,40,TIMEOUT,RESOURCE_TAKEN,9,6,rescue,40,0.7,0.0,0.10280972525208247,0.1,0.1,0.0,0.3028097252520825,loyalty
0.5,0.05,40,TIMEOUT,RESOURCE_TAKEN,9,7,timeout,28,0.5,1.4901161193847657e-09,0.07134806557659966,0.2,0.2,0.0,0.4713480670667158,loyalty
0.5,0.05,40,TIMEOUT,RESOURCE_TAKEN,9,8,failure,18,0.85,3.24249267578125e-06,0.19860715922910904,0.3,0.2,0.0,0.6986104017217849,loyalty
0.5,0.05,40,TIMEOUT,RESOURCE_TAKEN,9,9,rescue,12,0.7,0.0,0.43228807013010934,0.1,0.1,0.0,0.6322880701301093,loyalty
0.5,0.05,40,TIMEOUT,RESOURCE_TAKEN,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,4,0,seed,70,0.9,2.4980018054066023e-17,0.035723133063317654,0.2,0.1,0.0,0.3357231330633177,loyalty
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,43,0.5,4.5474735088646414e-14,0.033054933070501585,0.2,0.2,0.0,0.4330549330705471,loyalty
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,4,2,failure,34,0.85,4.9476511776447295e-11,0.08741230736189849,0.3,0.2,0.0,0.5874123074113751,loyalty
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,4,3,timeout,22,0.5,9.5367431640625e-08,0.09706006349211271,0.2,0.2,0.0,0.4970601588595444,loyalty
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,4,4,failure,12,0.85,0.00020751953125,0.2701800438313183,0.3,0.2,0.0,0.7703875633625683,loyalty
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,9,0,seed,120,0.9,2.2186712959340958e-32,0.00274871559036371,0.2,0.1,0.0,0.30274871559036376,loyalty
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,93,0.5,4.0389678347315807e-29,0.0025434110078831514,0.2,0.2,0.0,0.40254341100788316,loyalty
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,9,2,failure,84,0.85,4.3943970041879594e-26,0.00672593782884173,0.3,0.2,0.0,0.5067259378288418,loyalty
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,9,3,timeout,72,0.5,8.470329472543004e-23,0.00746828418575682,0.2,0.2,0.0,0.40746828418575687,loyalty
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,9,4,failure,62,0.85,1.8431436932253575e-19,0.020788996792862058,0.3,0.2,0.0,0.5207889967928621,loyalty
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,9,5,timeout,50,0.5,3.552713678800501e-16,0.02308349258301395,0.2,0.2,0.0,0.42308349258301436,loyalty
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,9,6,failure,42,0.85,1.9326762412674725e-13,0.057991110650002765,0.3,0.2,0.0,0.557991110650196,loyalty
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,9,7,rescue,36,0.7,0.0,0.1262233718305814,0.1,0.1,0.0,0.3262233718305814,loyalty
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,9,8,timeout,24,0.5,2.384185791015625e-08,0.08759670730163172,0.2,0.2,0.0,0.4875967311434896,loyalty
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,9,9,failure,12,0.85,0.00020751953125,0.2701800438313183,0.3,0.2,0.0,0.7703875633625683,loyalty
0.5,0.05,41,TIMEOUT,RESOURCE_TAKEN,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,4,0,seed,68,0.9,9.992007221626409e-17,0.03958241890672316,0.2,0.1,0.0,0.33958241890672325,loyalty
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,41,0.5,1.8189894035458566e-13,0.03662596462105439,0.2,0.2,0.0,0.4366259646212363,loyalty
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,4,2,failure,34,0.85,4.9476511776447295e-11,0.08741230736189849,0.3,0.2,0.0,0.5874123074113751,loyalty
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,4,3,timeout,22,0.5,9.5367431640625e-08,0.09706006349211271,0.2,0.2,0.0,0.4970601588595444,loyalty
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,4,4,failure,12,0.85,0.00020751953125,0.2701800438313183,0.3,0.2,0.0,0.7703875633625683,loyalty
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,9,0,seed,127,0.9,1.7333369499485123e-34,0.001919530613105328,0.2,0.1,0.0,0.30191953061310534,loyalty
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,100,0.5,3.1554436208840474e-31,0.0017761587661001992,0.2,0.2,0.0,0.40177615876610023,loyalty
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,9,2,failure,93,0.85,8.582806648804608e-29,0.0042390183464719195,0.3,0.2,0.0,0.504239018346472,loyalty
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,9,3,timeout,81,0.5,1.6543612251060554e-25,0.004706881699728869,0.2,0.2,0.0,0.4047068816997289,loyalty
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,9,4,failure,71,0.85,3.5998900258307763e-22,0.013102252957468105,0.3,0.2,0.0,0.513102252957468,loyalty
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,9,5,timeout,59,0.5,6.938893903907229e-19,0.014548357574826932,0.2,0.2,0.0,0.41454835757482694,loyalty
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,9,6,timeout,47,0.5,2.842170943040401e-15,0.02692344957925523,0.2,0.2,0.0,0.4269234495792581,loyalty
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,9,7,failure,36,0.85,1.2369127944111824e-11,0.07888960739411338,0.3,0.2,0.0,0.5788896074064824,loyalty
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,9,8,timeout,24,0.5,2.384185791015625e-08,0.08759670730163172,0.2,0.2,0.0,0.4875967311434896,loyalty
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,9,9,timeout,12,0.5,9.765625e-05,0.162108026298791,0.2,0.2,0.0,0.5622056825487911,loyalty
0.5,0.05,42,TIMEOUT,RESOURCE_TAKEN,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,4,0,seed,68,0.9,9.992007221626409e-17,0.03958241890672316,0.2,0.1,0.0,0.33958241890672325,loyalty
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,4,1,rescue,46,0.7,0.0,0.07557459531019008,0.1,0.1,0.0,0.27557459531019013,loyalty
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,4,2,timeout,34,0.5,2.3283064365386964e-11,0.05244738441713911,0.2,0.2,0.0,0.4524473844404222,loyalty
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,4,3,failure,23,0.85,1.0132789611816406e-07,0.15367843386251173,0.3,0.2,0.0,0.6536785351904079,loyalty
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,4,4,timeout,11,0.5,0.0001953125,0.1706400276829379,0.2,0.2,0.0,0.5708353401829379,loyalty
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,4,5,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,9,0,seed,126,0.9,3.4666738998970246e-34,0.002020558540110872,0.2,0.1,0.0,0.3020205585401109,loyalty
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,9,1,rescue,104,0.7,0.0,0.003857846442615731,0.1,0.1,0.0,0.20385784644261573,loyalty
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,9,2,timeout,92,0.5,8.077935669463161e-29,0.0026772747451401595,0.2,0.2,0.0,0.40267727474514015,loyalty
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,9,3,failure,81,0.85,3.5155176033503675e-25,0.007844802832881448,0.3,0.2,0.0,0.5078448028328815,loyalty
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,9,4,timeout,69,0.5,6.776263578034403e-22,0.008710639085297357,0.2,0.2,0.0,0.40871063908529737,loyalty
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,9,5,failure,58,0.85,2.949029909160572e-18,0.025523434341801626,0.3,0.2,0.0,0.5255234343418016,loyalty
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,9,6,timeout,46,0.5,5.684341886080802e-15,0.028340473241321294,0.2,0.2,0.0,0.428340473241327,loyalty
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,9,7,timeout,34,0.5,2.3283064365386964e-11,0.05244738441713911,0.2,0.2,0.0,0.4524473844404222,loyalty
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,9,8,failure,22,0.85,2.0265579223632812e-07,0.16176677248685445,0.3,0.2,0.0,0.6617669751426467,loyalty
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,9,9,timeout,10,0.5,0.000390625,0.1796210817715136,0.2,0.2,0.0,0.5800117067715136,loyalty
0.5,0.05,43,PARTNER_RESCUED,TIMEOUT,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,4,0,seed,63,0.9,3.197442310920451e-15,0.051154554200584935,0.2,0.1,0.0,0.35115455420058816,loyalty
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,4,1,rescue,42,0.7,0.0,0.09278577704000442,0.1,0.1,0.0,0.2927857770400044,loyalty
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,4,2,timeout,30,0.5,3.7252902984619143e-10,0.06439162918288119,0.2,0.2,0.0,0.46439162955541025,loyalty
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,4,3,failure,20,0.85,8.106231689453125e-07,0.17924296120427088,0.3,0.2,0.0,0.6792437718274398,loyalty
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,4,4,timeout,8,0.5,0.0015625,0.19902612938671868,0.2,0.2,0.0,0.6005886293867186,loyalty
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,4,5,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,9,0,seed,110,0.9,2.271919407036514e-29,0.004590856869229088,0.2,0.1,0.0,0.3045908568692291,loyalty
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,9,1,rescue,89,0.7,0.0,0.008327043966028585,0.1,0.1,0.0,0.20832704396602858,loyalty
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,9,2,timeout,77,0.5,2.6469779601696887e-24,0.0057788159387713355,0.2,0.2,0.0,0.40577881593877135,loyalty
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,9,3,failure,67,0.85,5.759824041329242e-21,0.016086129428065293,0.3,0.2,0.0,0.5160861294280653,loyalty
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,9,4,timeout,55,0.5,1.1102230246251566e-17,0.017861566531658827,0.2,0.2,0.0,0.41786156653165885,loyalty
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,9,5,failure,47,0.85,6.0396132539608514e-15,0.04487241596542537,0.3,0.2,0.0,0.5448724159654315,loyalty
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,9,6,timeout,35,0.5,1.1641532182693482e-11,0.04982501519628215,0.2,0.2,0.0,0.44982501520792373,loyalty
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,9,7,failure,27,0.85,6.332993507385254e-09,0.12517204487122743,0.3,0.2,0.0,0.6251720512042209,loyalty
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,9,8,rescue,20,0.7,0.0,0.28678873792683357,0.1,0.1,0.0,0.4867887379268335,loyalty
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,9,9,timeout,8,0.5,0.0015625,0.19902612938671868,0.2,0.2,0.0,0.6005886293867186,loyalty
0.5,0.05,44,PARTNER_RESCUED,TIMEOUT,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,4,0,seed,63,0.9,3.197442310920451e-15,0.051154554200584935,0.2,0.1,0.0,0.35115455420058816,loyalty
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,4,1,rescue,42,0.7,0.0,0.09278577704000442,0.1,0.1,0.0,0.2927857770400044,loyalty
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,4,2,timeout,30,0.5,3.7252902984619143e-10,0.06439162918288119,0.2,0.2,0.0,0.46439162955541025,loyalty
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,4,3,timeout,18,0.5,1.52587890625e-06,0.11916429553746546,0.2,0.2,0.0,0.5191658214163717,loyalty
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,4,4,failure,6,0.85,0.01328125,0.3675459453124999,0.3,0.2,0.0,0.8808271953125,loyalty
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,4,5,rescue,0,0.7,0.0,0.8,0.1,0.1,0.0,1.0,loyalty
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,9,0,seed,112,0.9,5.679798517591285e-30,0.004143248324479252,0.2,0.1,0.0,0.30414324832447925,loyalty
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,9,1,rescue,91,0.7,0.0,0.007515157179340797,0.1,0.1,0.0,0.20751515717934083,loyalty
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,9,2,timeout,79,0.5,6.617444900424222e-25,0.00521538138474113,0.2,0.2,0.0,0.4052153813847411,loyalty
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,9,3,timeout,67,0.5,2.7105054312137612e-21,0.009651677656839178,0.2,0.2,0.0,0.4096516776568392,loyalty
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,9,4,failure,55,0.85,2.3592239273284576e-17,0.029769277552764692,0.3,0.2,0.0,0.5297692775527647,loyalty
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,9,5,rescue,49,0.7,0.0,0.0647957686540742,0.1,0.1,0.0,0.26479576865407417,loyalty
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,9,6,rescue,42,0.7,0.0,0.09278577704000442,0.1,0.1,0.0,0.2927857770400044,loyalty
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,9,7,timeout,30,0.5,3.7252902984619143e-10,0.06439162918288119,0.2,0.2,0.0,0.46439162955541025,loyalty
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,9,8,timeout,18,0.5,1.52587890625e-06,0.11916429553746546,0.2,0.2,0.0,0.5191658214163717,loyalty
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,9,9,failure,7,0.85,0.006640625,0.34916864804687486,0.3,0.2,0.0,0.8558092730468749,loyalty
0.5,0.05,45,PARTNER_RESCUED,TIMEOUT,9,10,rescue,0,0.7,0.0,0.8,0.1,0.1,0.0,1.0,loyalty
0.5,0.05,46,TIMEOUT,TIMEOUT,4,0,seed,64,0.9,1.5987211554602255e-15,0.04859682649055569,0.2,0.1,0.0,0.34859682649055734,loyalty
0.5,0.05,46,TIMEOUT,TIMEOUT,4,1,timeout,37,0.5,2.9103830456733705e-12,0.04496707621464464,0.2,0.2,0.0,0.44496707621755505,loyalty
0.5,0.05,46,TIMEOUT,TIMEOUT,4,2,timeout,25,0.5,1.1920928955078126e-08,0.08321687193655013,0.2,0.2,0.0,0.48321688385747913,loyalty
0.5,0.05,46,TIMEOUT,TIMEOUT,4,3,failure,18,0.85,3.24249267578125e-06,0.19860715922910904,0.3,0.2,0.0,0.6986104017217849,loyalty
0.5,0.05,46,TIMEOUT,TIMEOUT,4,4,timeout,6,0.5,0.00625,0.22052756718749994,0.2,0.2,0.0,0.6267775671875,loyalty
0.5,0.05,46,TIMEOUT,TIMEOUT,4,5,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.5,0.05,46,TIMEOUT,TIMEOUT,9,0,seed,115,0.9,7.099748146989106e-31,0.0035523175322003985,0.2,0.1,0.0,0.3035523175322004,loyalty
0.5,0.05,46,TIMEOUT,TIMEOUT,9,1,timeout,88,0.5,1.2924697071141058e-27,0.0032869910392218115,0.2,0.2,0.0,0.40328699103922183,loyalty
0.5,0.05,46,TIMEOUT,TIMEOUT,9,2,timeout,76,0.5,5.2939559203393774e-24,0.00608296414607509,0.2,0.2,0.0,0.40608296414607514,loyalty
0.5,0.05,46,TIMEOUT,TIMEOUT,9,3,failure,69,0.85,1.4399560103323105e-21,0.014517731808828926,0.3,0.2,0.0,0.514517731808829,loyalty
0.5,0.05,46,TIMEOUT,TIMEOUT,9,4,timeout,57,0.5,2.7755575615628915e-18,0.016120063794822087,0.2,0.2,0.0,0.41612006379482214,loyalty
0.5,0.05,46,TIMEOUT,TIMEOUT,9,5,failure,51,0.85,3.774758283725532e-16,0.03654886325643874,0.3,0.2,0.0,0.5365488632564391,loyalty
0.5,0.05,46,TIMEOUT,TIMEOUT,9,6,timeout,39,0.5,7.275957614183426e-13,0.04058278628371678,0.2,0.2,0.0,0.44058278628444436,loyalty
0.5,0.05,46,TIMEOUT,TIMEOUT,9,7,failure,27,0.85,6.332993507385254e-09,0.12517204487122743,0.3,0.2,0.0,0.6251720512042209,loyalty
0.5,0.05,46,TIMEOUT,TIMEOUT,9,8,timeout,15,0.5,1.220703125e-05,0.1389873690479259,0.2,0.2,0.0,0.5389995760791759,loyalty
0.5,0.05,46,TIMEOUT,TIMEOUT,9,9,failure,6,0.85,0.01328125,0.3675459453124999,0.3,0.2,0.0,0.8808271953125,loyalty
0.5,0.05,46,TIMEOUT,TIMEOUT,9,10,rescue,0,0.7,0.0,0.8,0.1,0.1,0.0,1.0,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,4,0,seed,69,0.9,4.9960036108132046e-17,0.037603297961387006,0.2,0.1,0.0,0.3376032979613871,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,42,0.5,9.094947017729283e-14,0.03479466639000167,0.2,0.2,0.0,0.4347946663900927,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,4,2,failure,30,0.85,7.916241884231567e-10,0.1073193819714686,0.3,0.2,0.0,0.6073193827630928,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,4,3,timeout,18,0.5,1.52587890625e-06,0.11916429553746546,0.2,0.2,0.0,0.5191658214163717,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,4,4,failure,7,0.85,0.006640625,0.34916864804687486,0.3,0.2,0.0,0.8558092730468749,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,4,5,rescue,0,0.7,0.0,0.8,0.1,0.1,0.0,1.0,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,9,0,seed,126,0.9,3.4666738998970246e-34,0.002020558540110872,0.2,0.1,0.0,0.3020205585401109,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,99,0.5,6.310887241768095e-31,0.0018696408064212623,0.2,0.2,0.0,0.4018696408064213,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,9,2,failure,87,0.85,5.492996255234949e-27,0.005766650946003178,0.3,0.2,0.0,0.5057666509460033,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,9,3,timeout,75,0.5,1.0587911840678755e-23,0.006403120153763253,0.2,0.2,0.0,0.4064031201537633,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,9,4,failure,64,0.85,4.607859233063394e-20,0.018762069605558006,0.3,0.2,0.0,0.5187620696055579,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,9,5,rescue,57,0.7,0.0,0.04298683678619221,0.1,0.1,0.0,0.24298683678619223,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,9,6,timeout,45,0.5,1.1368683772161604e-14,0.02983207709612768,0.2,0.2,0.0,0.4298320770961391,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,9,7,failure,34,0.85,4.9476511776447295e-11,0.08741230736189849,0.3,0.2,0.0,0.5874123074113751,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,9,8,timeout,22,0.5,9.5367431640625e-08,0.09706006349211271,0.2,0.2,0.0,0.4970601588595444,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,9,9,failure,12,0.85,0.00020751953125,0.2701800438313183,0.3,0.2,0.0,0.7703875633625683,loyalty
0.5,0.05,47,TIMEOUT,RESOURCE_TAKEN,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,4,0,seed,67,0.9,1.9984014443252818e-16,0.04166570411234018,0.2,0.1,0.0,0.34166570411234043,loyalty
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,4,1,rescue,45,0.7,0.0,0.07955220558967377,0.1,0.1,0.0,0.27955220558967375,loyalty
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,4,2,timeout,33,0.5,4.656612873077393e-11,0.05520777307067275,0.2,0.2,0.0,0.4552077731172389,loyalty
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,4,3,timeout,21,0.5,1.9073486328125e-07,0.10216848788643444,0.2,0.2,0.0,0.5021686786212978,loyalty
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,4,4,timeout,9,0.5,0.00078125,0.18907482291738273,0.2,0.2,0.0,0.5898560729173827,loyalty
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,4,5,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,9,0,seed,118,0.9,8.874685183736383e-32,0.003045668244170316,0.2,0.1,0.0,0.30304566824417034,loyalty
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,9,1,rescue,96,0.7,0.0,0.005815085367690176,0.1,0.1,0.0,0.2058150853676902,loyalty
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,9,2,timeout,84,0.5,2.0679515313825693e-26,0.004035562697305039,0.2,0.2,0.0,0.40403556269730506,loyalty
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,9,3,timeout,72,0.5,8.470329472543004e-23,0.00746828418575682,0.2,0.2,0.0,0.40746828418575687,loyalty
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,9,4,timeout,60,0.5,3.4694469519536144e-19,0.013820939696085584,0.2,0.2,0.0,0.4138209396960856,loyalty
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,9,5,failure,51,0.85,3.774758283725532e-16,0.03654886325643874,0.3,0.2,0.0,0.5365488632564391,loyalty
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,9,6,timeout,39,0.5,7.275957614183426e-13,0.04058278628371678,0.2,0.2,0.0,0.44058278628444436,loyalty
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,9,7,timeout,27,0.5,2.9802322387695314e-09,0.07510322692273648,0.2,0.2,0.0,0.4751032299029687,loyalty
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,9,8,failure,20,0.85,8.106231689453125e-07,0.17924296120427088,0.3,0.2,0.0,0.6792437718274398,loyalty
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,9,9,timeout,8,0.5,0.0015625,0.19902612938671868,0.2,0.2,0.0,0.6005886293867186,loyalty
0.5,0.05,48,PARTNER_RESCUED,TIMEOUT,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.5,0.05,49,PARTNER_RESCUED,TIMEOUT,4,0,seed,69,0.9,4.9960036108132046e-17,0.037603297961387006,0.2,0.1,0.0,0.3376032979613871,loyalty
0.5,0.05,49,PARTNER_RESCUED,TIMEOUT,4,1,rescue,48,0.7,0.0,0.06820607226744653,0.1,0.1,0.0,0.2682060722674465,loyalty
0.5,0.05,49,PARTNER_RESCUED,TIMEOUT,4,2,timeout,36,0.5,5.820766091346741e-12,0.04733376443646804,0.2,0.2,0.0,0.44733376444228884,loyalty
0.5,0.05,49,PARTNER_RESCUED,TIMEOUT,4,3,timeout,24,0.5,2.384185791015625e-08,0.08759670730163172,0.2,0.2,0.0,0.4875967311434896,loyalty
0.5,0.05,49,PARTNER_RESCUED,TIMEOUT,4,4,timeout,12,0.5,9.765625e-05,0.162108026298791,0.2,0.2,0.0,0.5622056825487911,loyalty
0.5,0.05,49,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,49,PARTNER_RESCUED,TIMEOUT,9,0,seed,128,0.9,8.666684749742562e-35,0.0018235540824500616,0.2,0.1,0.0,0.3018235540824501,loyalty
0.5,0.05,49,PARTNER_RESCUED,TIMEOUT,9,1,rescue,107,0.7,0.0,0.003307621093737662,0.1,0.1,0.0,0.20330762109373768,loyalty
0.5,0.05,49,PARTNER_RESCUED,TIMEOUT,9,2,timeout,95,0.5,1.0097419586828952e-29,0.002295428434614544,0.2,0.2,0.0,0.4022954284346146,loyalty
0.5,0.05,49,PARTNER_RESCUED,TIMEOUT,9,3,timeout,83,0.5,4.1359030627651386e-26,0.004247960734005304,0.2,0.2,0.0,0.4042479607340053,loyalty
0.5,0.05,49,PARTNER_RESCUED,TIMEOUT,9,4,timeout,71,0.5,1.6940658945086008e-22,0.007861351774480864,0.2,0.2,0.0,0.4078613517744809,loyalty
0.5,0.05,49,PARTNER_RESCUED,TIMEOUT,9,5,timeout,59,0.5,6.938893903907229e-19,0.014548357574826932,0.2,0.2,0.0,0.41454835757482694,loyalty
0.5,0.05,49,PARTNER_RESCUED,TIMEOUT,9,6,failure,48,0.85,3.0198066269804257e-15,0.0426287951671541,0.3,0.2,0.0,0.5426287951671571,loyalty
0.5,0.05,49,PARTNER_RESCUED,TIMEOUT,9,7,timeout,36,0.5,5.820766091346741e-12,0.04733376443646804,0.2,0.2,0.0,0.44733376444228884,loyalty
